relative_time,usage_percent,used_mb,root_dir
1.1920928955078125e-06,10.699999999999998,311.78515625,
0.10069108009338379,10.7,311.78515625,
0.20100116729736328,10.7,311.78515625,
0.3012046813964844,10.7,311.78515625,
0.4014108180999756,10.7,311.78515625,
0.501610517501831,10.7,311.78515625,
0.6018161773681641,10.7,311.78515625,
0.7020459175109863,10.719999999999999,311.834375,
0.8022511005401611,10.739999999999998,311.88359375,
0.9025087356567383,10.76,311.9328125,
1.0029499530792236,10.779999999999998,311.98203125,
1.1033189296722412,10.8,312.03125,
1.2035236358642578,10.8,312.03125,
1.3037188053131104,10.8,312.03125,
1.4039371013641357,10.8,312.03125,
1.5041286945343018,10.8,312.08046875,
1.604341983795166,10.8,312.1296875,
1.704596996307373,10.8,312.17890625,
1.8049638271331787,10.8,312.228125,
1.905172348022461,10.8,312.27734375,
2.0053677558898926,10.8,312.27734375,
2.105555534362793,10.8,312.27734375,
2.205749273300171,10.8,312.27734375,
2.3059403896331787,10.8,312.27734375,
2.4061403274536133,10.8,312.27734375,
2.506333827972412,10.8,312.27734375,
2.606527805328369,10.8,312.27734375,
2.7067551612854004,10.8,312.27734375,
2.806960344314575,10.8,312.27734375,
2.9071550369262695,10.8,312.27734375,
3.0073442459106445,10.8,312.27734375,
3.107532262802124,10.8,312.27734375,
3.207718849182129,10.8,312.27734375,
3.3079235553741455,10.8,312.27734375,
3.4081218242645264,10.8,312.27578125,
3.508315086364746,10.8,312.27265625,
3.608541250228882,10.8,312.26953125,
3.70880389213562,10.8,312.26640625,
3.8091719150543213,10.8,312.26328125,
3.909379005432129,10.8,312.26171875,
4.009597539901733,10.8,312.26171875,
4.109790802001953,10.8,312.26171875,
4.209981203079224,10.8,312.26171875,
4.310173034667969,10.8,312.26171875,
4.41037130355835,10.8,312.26171875,
4.510560989379883,10.8,312.26171875,
4.610753774642944,10.8,312.26171875,
4.7109904289245605,10.8,312.290625,
4.811185836791992,10.8,312.31796875,
4.9113898277282715,10.8,312.34453125,
5.0117106437683105,10.8,312.37109375,
5.111976146697998,10.8,312.39765625,
5.212214469909668,10.8,312.39453125,
5.312457084655762,10.8,312.434375,
5.412688970565796,10.8,312.475,
5.512927293777466,10.8,312.515625,
5.613174676895142,10.8,312.55625,
5.7134716510772705,10.8,312.59609375,
5.81374192237854,10.8,312.5921875,
5.9139790534973145,10.8,312.5875,
6.014230489730835,10.8,312.5828125,
6.114476680755615,10.8,312.575,
6.214707374572754,10.8,312.56796875,
6.314920902252197,10.8,312.56328125,
6.415172100067139,10.8,312.55390625,
6.515411138534546,10.8,312.54375,
6.615664958953857,10.8,312.53515625,
6.715965509414673,10.8,312.52734375,
6.81622576713562,10.8,312.51953125,
6.916496992111206,10.8,312.5171875,
7.016872406005859,10.8,312.5125,
7.1171183586120605,10.8,312.50859375,
7.2173590660095215,10.8,312.50390625,
7.317883729934692,10.8,312.49921875,
7.4183783531188965,10.8,312.49296875,
7.518854141235352,10.8,312.48984375,
7.619323253631592,10.8,312.9296875,
7.663039207458496,10.940000000000001,318.2921875,2mm
7.719939708709717,11.120000000000001,325.08203125,2mm
7.820645570755005,11.3,331.8734375,2mm
7.921251535415649,11.48,338.7140625,2mm
8.021660566329956,11.66,345.1125,2mm
8.122080564498901,11.7,346.5890625,2mm
8.222600936889648,11.7,346.63828125,2mm
8.323054313659668,11.7,346.6875,2mm
8.423764944076538,11.7,346.6875,2mm
8.524208784103394,11.7,346.67578125,2mm
8.624626874923706,11.7,346.6640625,2mm
8.725032806396484,11.7,346.65234375,2mm
8.825392484664917,11.7,346.640625,2mm
8.925806283950806,11.7,346.62890625,2mm
9.02622675895691,11.7,346.62890625,2mm
9.126631259918213,11.7,346.62890625,2mm
9.227035999298096,11.7,346.62890625,2mm
9.327461242675781,11.7,346.62890625,2mm
9.427980184555054,11.7,346.62734375,2mm
9.528708457946777,11.7,346.625,2mm
9.629122018814087,11.7,346.62265625,2mm
9.729598999023438,11.7,346.6203125,2mm
9.830341577529907,11.7,346.61796875,2mm
9.930724382400513,11.7,346.66640625,2mm
10.031131029129028,11.7,346.715625,2mm
10.131542921066284,11.7,346.76484375,2mm
10.232094287872314,11.7,346.8140625,2mm
10.332518339157104,11.7,346.86328125,2mm
10.433005809783936,11.7,346.86328125,2mm
10.533401250839233,11.7,346.86328125,2mm
10.633798122406006,11.7,346.86328125,2mm
10.734194040298462,11.7,346.86328125,2mm
10.834598541259766,11.7,346.86328125,2mm
10.93499231338501,11.7,346.86328125,2mm
11.035377025604248,11.7,346.86328125,2mm
11.13578176498413,11.7,346.86328125,2mm
11.236216306686401,11.7,346.86328125,2mm
11.336634874343872,11.7,346.86328125,2mm
11.437111616134644,11.7,346.86328125,2mm
11.537516117095947,11.7,346.86328125,2mm
11.637943983078003,11.7,346.86328125,2mm
11.738484382629395,11.7,346.86328125,2mm
11.838892698287964,11.7,346.86328125,2mm
11.939286231994629,11.7,346.9125,2mm
12.03968358039856,11.7,346.96171875,2mm
12.140155553817749,11.7,347.0109375,2mm
12.240874290466309,11.7,347.06015625,2mm
12.341283798217773,11.7,347.109375,2mm
12.441682815551758,11.7,347.109375,2mm
12.542084217071533,11.7,347.109375,2mm
12.642547130584717,11.7,347.109375,2mm
12.742956399917603,11.7,347.109375,2mm
12.843353033065796,11.7,347.109375,2mm
12.943789005279541,11.7,347.109375,2mm
13.044511318206787,11.7,347.109375,2mm
13.144912004470825,11.7,347.109375,2mm
13.245312690734863,11.7,347.109375,2mm
13.345762729644775,11.7,347.109375,2mm
13.44648814201355,11.7,347.109375,2mm
13.546887874603271,11.7,347.109375,2mm
13.647303819656372,11.7,347.109375,2mm
13.747722148895264,11.7,347.109375,2mm
13.84817886352539,11.7,347.109375,2mm
13.948781490325928,11.7,347.15859375,2mm
14.049192667007446,11.7,347.2078125,2mm
14.149629354476929,11.7,347.25703125,2mm
14.250030994415283,11.7,347.30625,2mm
14.350445985794067,11.7,347.35546875,2mm
14.450846910476685,11.7,347.35546875,2mm
14.551249265670776,11.7,347.35546875,2mm
14.651660442352295,11.7,347.35546875,2mm
14.752355575561523,11.7,347.35546875,2mm
14.852782726287842,11.7,347.35546875,2mm
14.95319151878357,11.7,347.35546875,2mm
15.053627967834473,11.7,347.35546875,2mm
15.154032230377197,11.7,347.35546875,2mm
15.254472970962524,11.7,347.35546875,2mm
15.355172157287598,11.7,347.35546875,2mm
15.455572605133057,11.7,347.35546875,2mm
15.556161165237427,11.7,347.35546875,2mm
15.656577110290527,11.7,347.35546875,2mm
15.757041931152344,11.7,347.35546875,2mm
15.857777118682861,11.7,347.35546875,2mm
15.958181142807007,11.7,347.4046875,2mm
16.058581590652466,11.7,347.45390625,2mm
16.158968925476074,11.7,347.503125,2mm
16.2593731880188,11.7,347.55234375,2mm
16.359821796417236,11.7,347.6015625,2mm
16.460417985916138,11.7,347.6015625,2mm
16.560818433761597,11.7,347.6015625,2mm
16.66122078895569,11.7,347.6015625,2mm
16.76163125038147,11.7,347.6015625,2mm
16.86202836036682,11.7,347.6015625,2mm
16.96243166923523,11.7,347.6015625,2mm
17.062830686569214,11.7,347.6015625,2mm
17.163222551345825,11.7,347.6015625,2mm
17.263631582260132,11.7,347.6015625,2mm
17.364068031311035,11.7,347.6015625,2mm
17.464510440826416,11.7,347.6015625,2mm
17.56520962715149,11.7,347.6015625,2mm
17.66562247276306,11.7,347.6015625,2mm
17.766030311584473,11.7,347.6015625,2mm
17.866440773010254,11.7,347.6015625,2mm
17.966842651367188,11.7,347.65078125,2mm
18.067241430282593,11.7,347.7,2mm
18.167644500732422,11.7,347.74921875,2mm
18.2680823802948,11.7,347.7984375,2mm
18.368536472320557,11.7,347.84765625,2mm
18.469263315200806,11.7,347.84765625,2mm
18.569674015045166,11.7,347.84765625,2mm
18.67015314102173,11.7,347.84765625,2mm
18.770570755004883,11.7,347.84765625,2mm
